year,month,day_of_month,day_of_week,departure_time,arrival_time,carrier,flight_number,total_flight_time,origin_airport,dest_airport,distance,delay
2007,4,17,2,1515,1625,WN,1046,183,AUS,SAN,1164,-2
2007,7,21,6,555,650,MQ,3654,50,FSM,DFW,228,-7
2007,12,10,1,725,1004,OH,5677,190,BOS,CVG,752,41
2007,9,20,4,1355,1625,AA,2083,317,FLL,LAX,2342,-13
2007,3,27,2,902,1113,NW,898,130,JFK,DTW,508,-9
2007,10,15,1,845,1419,NW,186,230,SAN,MSP,1532,12
2007,5,10,4,845,1425,WN,817,220,ONT,BNA,1751,3
2007,9,16,7,1745,1902,XE,306,70,OKC,AUS,358,-8
2007,8,1,3,1805,50,WN,550,226,PHX,DTW,1671,128
2007,4,22,7,1530,1800,WN,849,291,MDW,LAX,1750,16
2007,2,12,1,1545,1725,US,1802,118,CLT,BUF,546,38
2007,4,13,5,1905,1956,OO,3676,48,PIH,SLC,150,-15
2007,10,2,2,1630,1810,AA,773,155,ORD,DEN,888,9
2007,11,8,4,920,1130,WN,222,66,BNA,CMH,338,-4
2007,5,27,7,1000,1050,MQ,3046,41,SAN,LAX,109,-10
2007,7,1,7,910,1010,MQ,4669,57,RDU,DCA,227,-8
2007,2,4,7,1011,1214,9E,5612,89,MSP,XNA,596,-35
2007,2,9,5,625,750,WN,2807,87,MCI,BNA,491,2
2007,11,20,2,1635,1850,OO,5923,76,DEN,ICT,419,22
2007,12,26,3,605,925,XE,2081,160,COS,IAH,809,11
2007,2,2,5,620,740,WN,946,78,HOU,TUL,453,0
2007,12,30,7,715,1014,DL,1693,156,MKE,ATL,669,36
2007,3,8,4,1900,2037,XE,2800,84,IAH,XNA,438,-15
2007,3,12,1,1755,2035,WN,1705,173,MCO,ALB,1073,43
2007,3,20,2,1030,1321,B6,540,152,PBI,EWR,1024,-19
2007,8,1,3,1010,1256,FL,663,160,PBI,HPN,1057,-11
2007,10,24,3,2025,2155,WN,75,75,BWI,DTW,408,8
2007,6,23,6,1305,2045,WN,210,260,LAS,MCO,2039,-2
2007,6,29,5,1304,1640,EV,4431,166,MFE,ATL,974,18
2007,8,12,7,1615,1735,DL,905,240,ATL,LAS,1747,-16
2007,6,12,2,1300,1415,WN,337,63,OAK,LAX,337,3
2007,11,5,1,1445,1627,XE,3019,92,IAH,BHM,562,4
2007,8,4,6,1940,2048,OH,5644,62,CVG,PIT,256,-8
2007,11,26,1,1955,2215,XE,3758,72,DEN,ICT,419,-8
2007,7,27,5,740,840,WN,914,79,HOU,MSY,303,20
2007,1,9,2,1655,1847,FL,88,118,FLL,ATL,581,-7
2007,5,5,6,1250,1355,WN,452,59,OAK,BUR,325,-5
2007,5,9,3,945,1048,UA,355,123,BWI,ORD,622,-4
2007,2,5,1,925,1143,CO,542,203,IAH,SLC,1195,6
2007,5,25,5,850,1040,WN,192,216,TPA,DEN,1506,-10
2007,6,20,3,1234,1518,OO,6591,106,DEN,SGF,637,-3
2007,6,24,7,2055,2145,OH,5482,98,CVG,OMA,614,75
2007,3,19,1,1925,2100,MQ,4677,92,RDU,BDL,532,-5
2007,8,7,2,1403,1629,EV,4259,137,ATL,HPN,780,78
2007,9,17,1,1200,1416,UA,564,132,DFW,ORD,802,1
2007,9,12,3,2050,2210,WN,377,78,RNO,PDX,444,-3
2007,8,21,2,1209,1250,AS,65,30,PSG,JNU,123,-4
2007,10,14,7,1410,1628,XE,2145,146,OMA,IAH,781,-1
2007,2,3,6,1226,1458,YV,2872,86,SBP,PHX,509,-13
2007,5,14,1,1610,1922,DL,1604,126,AUS,ATL,813,-9
2007,7,7,6,1331,1436,9E,2923,68,DAY,DTW,166,-2
2007,7,22,7,900,1426,CO,1594,222,LAX,IAH,1379,16
2007,11,5,1,1725,1835,WN,415,74,SAN,LAS,258,6
2007,5,2,3,1910,2010,MQ,3398,70,FSM,DFW,228,74
2007,4,21,6,1822,46,US,500,229,PHX,IND,1489,25
2007,4,22,7,1425,1505,OH,5565,34,DAY,CVG,64,-11
2007,3,28,3,1750,1820,WN,1271,82,IND,MCI,451,14
2007,11,25,7,1235,1330,MQ,4020,113,ROC,ORD,528,-9
2007,1,29,1,705,925,WN,2569,196,LIT,PHX,1136,-5
2007,5,2,3,1820,1915,MQ,3222,58,LAW,DFW,140,164
2007,6,23,6,1340,1533,OH,5591,108,PHL,CVG,507,-10
2007,11,17,6,835,1147,OH,5600,121,DFW,CVG,812,4
2007,12,16,7,1655,1700,WN,977,64,SDF,STL,254,-7
2007,4,21,6,953,1329,OO,4046,159,SLC,SAT,1086,0
2007,11,7,3,1915,2152,9E,5910,94,MEM,CLT,512,-7
2007,11,28,3,2110,2155,OH,5443,110,CVG,DSM,505,0
2007,8,6,1,735,840,CO,679,58,IAH,SAT,191,-3
2007,3,31,6,615,806,US,220,120,SJC,PHX,621,4
2007,5,23,3,1744,1856,FL,934,62,ATL,JAX,270,10
2007,6,17,7,1625,2012,DL,151,409,JFK,SFO,2586,0
2007,7,31,2,615,740,AA,1729,138,LGA,STL,887,-10
2007,9,25,2,2120,2236,US,1452,82,DCA,PVD,357,-3
2007,6,16,6,1600,1710,F9,494,178,CAK,DEN,1224,8
2007,8,8,3,1140,1515,AA,1412,157,SLC,DFW,988,0
2007,10,27,6,1431,1600,OO,6116,94,DEN,BIL,455,2
2007,2,7,3,1255,1430,WN,2096,94,OAK,PDX,543,0
2007,4,30,1,1035,1125,WN,2654,45,RSW,MCO,133,-5
2007,12,12,3,755,910,WN,88,63,ABQ,PHX,328,-14
2007,2,8,4,1615,1730,WN,2322,81,SMF,LAX,373,9
2007,8,14,2,2055,2200,MQ,3559,59,DFW,XNA,281,31
2007,4,11,3,2040,2155,MQ,3471,73,DFW,BTR,383,8
2007,7,25,3,1115,1230,WN,585,81,PVD,BWI,328,6
2007,11,10,6,1603,1800,DL,1180,120,MIA,ATL,595,0
2007,5,21,1,1216,1410,UA,1495,159,MCO,ORD,1005,-18
2007,10,18,4,1530,1635,MQ,3393,75,DFW,LBB,282,43
2007,9,17,1,910,1223,F9,401,127,LAX,DEN,862,-17
2007,1,28,7,1240,1530,WN,493,107,LAX,ELP,714,1
2007,1,2,2,802,905,UA,265,112,MDT,ORD,594,-15
2007,11,12,1,1840,2026,CO,1199,90,BOS,EWR,200,49
2007,3,15,4,830,1035,WN,785,114,SJC,SEA,697,-13
2007,5,10,4,1136,1836,DL,1546,245,SNA,CVG,1877,-2
2007,4,8,7,750,830,OO,6688,55,COS,DEN,72,11
2007,12,25,2,750,843,MQ,3060,51,SAN,LAX,109,-7
2007,8,8,3,1612,1823,NW,1015,152,PWM,DTW,668,20
2007,11,23,5,630,840,WN,3335,70,SAN,PHX,304,-3
2007,1,27,6,1910,2125,MQ,3683,125,DFW,MSN,821,-11
2007,8,21,2,1400,1445,OO,5485,45,PSP,LAX,110,-4
2007,7,25,3,1745,1923,XE,2835,103,PNS,IAH,489,-3
2007,7,10,2,944,1108,AS,151,86,OME,ANC,539,18
2007,11,9,5,1900,2020,MQ,4806,104,BOS,LGA,185,139
2007,7,3,2,1710,1850,OO,6548,163,MKE,DEN,895,-7
2007,6,14,4,2000,2258,CO,455,153,PBI,EWR,1024,-26
2007,11,29,4,2045,2216,US,465,92,SFO,LAS,414,44
2007,4,23,1,1155,1515,WN,424,139,SAT,TPA,972,-2
2007,6,30,6,1759,1959,NW,597,182,LGA,MSP,1020,-3
2007,3,17,6,1625,1725,WN,2869,54,SJC,BUR,296,72
2007,8,20,1,1300,1713,XE,3046,286,IAH,IAD,1190,127
2007,7,1,7,1105,1202,OO,5737,58,SFO,CIC,153,-3
2007,2,23,5,905,1255,HA,25,222,PDX,HNL,2603,-17
2007,9,25,2,1315,1402,YV,2914,42,TUS,PHX,110,5
2007,12,23,7,815,1633,CO,1049,340,SFO,EWR,2565,15
2007,8,2,4,810,1038,AS,401,136,BUR,SEA,937,-12
2007,6,5,2,955,1010,WN,649,72,ELP,PHX,347,19
2007,8,6,1,620,710,WN,6,44,CRP,HOU,187,-8
2007,10,24,3,1436,1554,YV,7253,74,IAD,BDL,326,-12
2007,8,30,4,1800,1900,MQ,4238,64,LSE,ORD,215,0
2007,3,30,5,1009,1117,OO,6396,65,SFO,BUR,326,1
2007,9,3,1,1120,1245,WN,2468,85,PDX,SMF,479,0
2007,7,29,7,700,749,YV,2936,55,TUS,PHX,110,21
2007,8,19,7,1110,1252,XE,2425,90,GSO,EWR,446,-24
2007,3,3,6,715,908,OO,6644,113,TUS,DEN,639,-10
2007,2,9,5,910,1015,MQ,3639,60,DFW,TUL,237,106
2007,2,7,3,1905,2155,WN,1020,150,MCO,DTW,957,7
2007,4,30,1,940,1046,OO,6198,63,SFO,RDD,199,7
2007,3,14,3,1714,1846,FL,619,95,TPA,ATL,406,4
2007,6,1,5,1010,1133,XE,2512,80,IAH,OKC,395,-3
2007,2,11,7,1301,1430,OO,3919,82,SLC,ABQ,493,-3
2007,12,21,5,830,840,WN,3413,89,DTW,MDW,229,16
2007,12,16,7,1419,1558,FL,199,84,ATL,DCA,547,8
2007,11,15,4,1420,1800,AA,1102,172,DFW,DCA,1192,9
2007,4,5,4,1445,1735,MQ,4463,174,IAD,MIA,921,1
2007,5,9,3,1045,1339,CO,454,154,EWR,PBI,1024,17
2007,9,10,1,1730,1915,AA,1377,159,TPA,ORD,1012,-8
2007,6,20,3,1715,2210,AA,1518,175,SAN,DFW,1171,1
2007,2,16,5,2040,22,YV,2818,164,PHX,DSM,1149,2
2007,6,16,6,1245,1404,DL,1286,84,DAB,ATL,366,-4
2007,8,9,4,2030,2330,DL,1507,178,FLL,BDL,1173,147
2007,5,10,4,1425,1623,XE,2763,103,BGR,EWR,393,29
2007,2,2,5,2010,2225,WN,196,74,LAX,PHX,370,-6
2007,1,20,6,835,1007,XE,2392,82,IAH,TUL,429,-8
2007,11,6,2,855,1150,B6,583,189,HPN,FLL,1098,4
2007,7,9,1,2020,2300,WN,2924,142,PHX,PDX,1009,10
2007,1,30,2,940,1310,HA,47,247,SMF,HNL,2462,12
2007,3,3,6,1620,2325,WN,2597,224,LAS,TPA,1984,27
2007,3,10,6,810,949,DL,859,98,ATL,PBI,545,-5
2007,11,14,3,1550,1815,WN,630,147,MCO,ISP,972,0
2007,6,11,1,1129,1224,YV,7184,55,ATW,ORD,160,78
2007,1,15,1,2130,2233,XE,2610,47,EWR,PVD,160,13
2007,1,15,1,1425,1937,CO,594,173,LAX,IAH,1379,8
2007,11,4,7,1100,1220,AA,691,125,IND,DFW,762,-18
2007,3,2,5,1810,1925,WN,392,72,LAX,SMF,373,3
2007,8,19,7,1750,2051,UA,982,106,ORD,IAD,589,-17
2007,4,30,1,2122,2355,NW,480,176,DTW,TPA,983,35
2007,11,14,3,720,1022,CO,1777,218,PHL,IAH,1324,-23
2007,5,9,3,1715,1752,HA,546,38,HNL,OGG,100,0
2007,1,7,7,650,736,NW,238,52,FNT,DTW,56,185
2007,6,6,3,900,1048,OO,5451,46,ORD,SBN,84,-6
2007,8,17,5,1928,2235,NW,1056,139,MSP,PIT,726,11
2007,9,8,6,1050,1230,DL,855,102,IAD,ATL,533,-5
2007,6,2,6,1920,2153,NW,618,99,MSP,MBS,463,76
2007,7,5,4,1831,2133,NW,280,120,MEM,DTW,610,-7
2007,9,30,7,1550,1650,MQ,3215,72,DFW,ABI,158,20
2007,10,14,7,1945,2215,AA,585,144,MIA,SJU,1045,-1
2007,6,3,7,605,916,9E,5814,132,OMA,DTW,651,-2
2007,5,1,2,1550,1835,DL,1499,164,BDL,MCO,1050,-8
2007,3,24,6,805,1130,CO,642,155,DEN,IAH,861,1
2007,11,6,2,1610,1756,9E,5877,99,TYS,DTW,443,8
2007,12,27,4,1736,1905,OO,6645,164,DEN,BUR,850,31
2007,4,16,1,1050,1220,US,1475,87,LGA,PIT,335,-3
2007,7,13,5,700,740,MQ,4158,95,TYS,ORD,475,-6
2007,11,22,4,1210,1300,WN,1089,45,OKC,DAL,181,-7
2007,11,20,2,2108,2155,YV,1043,45,ITO,HNL,216,-10
2007,12,26,3,1820,2057,FL,275,133,ATL,BOS,946,8
2007,4,29,7,1440,1550,MQ,3468,57,DFW,AMA,313,0
2007,3,3,6,1316,1440,UA,752,78,SNA,SFO,372,-14
2007,9,13,4,820,1015,WN,132,102,MDW,JAN,666,-13
2007,5,25,5,1800,1829,YV,2725,148,SAT,PHX,843,-10
2007,12,27,4,1445,1920,WN,120,133,LAS,SAT,1069,-9
2007,7,1,7,2330,530,AA,1608,243,SFO,ORD,1846,17
2007,3,3,6,1405,1510,AA,1120,74,DFW,SAT,247,65
2007,3,25,7,1600,1830,AA,411,249,ORD,SAN,1723,-7
2007,12,9,7,1645,1745,MQ,3669,67,DFW,SJT,228,45
2007,10,31,3,1100,1250,MQ,3611,100,DFW,DSM,624,-6
2007,5,30,3,1526,1819,UA,364,119,DEN,MSP,680,5
2007,12,25,2,1350,1540,EV,4689,124,TOL,ATL,549,14
2007,9,3,1,1530,1712,UA,228,90,IAD,BOS,413,35
2007,10,22,1,1125,1350,CO,1148,149,ATL,EWR,745,-2
2007,10,16,2,1335,1549,UA,1576,122,TPA,IAD,810,-19
2007,2,14,3,2051,2221,EV,4636,90,ATL,ROA,357,39
2007,10,27,6,1330,1437,9E,3771,96,CAK,DTW,133,37
2007,1,17,3,1635,1656,OH,4970,78,CVG,ORD,264,-3
2007,11,29,4,1802,1919,DL,1404,65,JAX,ATL,270,-20
2007,6,2,6,1118,1242,UA,579,74,DEN,BIL,455,-15
2007,5,22,2,1335,1425,WN,809,49,BWI,ORF,159,22
2007,3,1,4,2110,2205,WN,1137,52,SJC,RNO,188,19
2007,10,19,5,800,833,NW,664,106,IND,MEM,381,9
2007,12,13,4,1215,1352,XE,2458,90,MOB,IAH,427,-1
2007,6,18,1,600,645,MQ,3684,45,GRK,DFW,134,-5
2007,10,11,4,700,715,AA,1615,95,DTW,ORD,235,17
2007,2,8,4,1051,1235,EV,4430,110,ATL,CLE,554,3
2007,1,13,6,1045,1136,OH,5104,50,CVG,CRW,173,-3
2007,4,14,6,2035,2130,OO,4008,50,SLC,JAC,205,-6
2007,12,14,5,1710,2031,9E,5808,114,LIT,DTW,705,0
2007,1,14,7,1725,1815,OO,3677,41,PIH,SLC,150,-23
2007,11,7,3,1110,1240,WN,125,98,LAS,OAK,407,29
2007,5,14,1,705,715,AA,1615,59,DTW,ORD,235,-12
2007,12,27,4,620,909,AS,397,190,ONT,SEA,956,20
2007,9,22,6,2040,452,UA,68,316,LIH,LAX,2615,-8
2007,9,22,6,1850,2018,XE,2664,60,BUF,EWR,282,50
2007,10,13,6,1822,2043,CO,285,230,IAH,OAK,1628,-20
2007,1,5,5,1000,1107,XE,2821,57,SYR,EWR,194,-14
2007,8,10,5,1950,2225,AA,585,154,MIA,SJU,1045,63
2007,12,10,1,1500,1605,9E,2835,62,FSD,MSP,197,2
2007,9,2,7,710,810,MQ,3440,64,SJT,DFW,228,-5
2007,9,21,5,700,920,9E,4784,139,IND,BOS,817,-5
2007,2,21,3,1925,2045,F9,11,87,LAX,SFO,337,113
2007,6,7,4,710,830,OH,4933,73,GSO,ATL,306,-12
2007,9,1,6,2015,2243,UA,155,248,ORD,SFO,1846,-3
2007,1,14,7,2030,2120,WN,1337,47,AUS,DAL,189,15
2007,6,12,2,1755,1920,WN,1033,84,SAN,OAK,446,10
2007,7,5,4,1155,1250,MQ,4265,117,MDT,ORD,594,10
2007,1,26,5,1035,1230,XE,2866,101,ICT,IAH,542,-24
2007,1,17,3,1319,1415,OO,6996,71,ATW,ORD,160,11
2007,7,7,6,2022,2300,AS,547,174,SAN,SEA,1050,14
2007,8,31,5,1835,2035,WN,74,112,AUS,BNA,756,-5
2007,10,28,7,1635,1754,EV,4624,130,SOP,ATL,297,52
2007,8,23,4,705,955,WN,988,163,MCO,MHT,1142,-3
2007,6,30,6,1909,2059,NW,1627,171,DTW,IAH,1076,21
2007,9,17,1,1010,1135,WN,489,76,MHT,BWI,377,-8
2007,9,27,4,840,1140,9E,5716,116,MEM,RDU,634,-7
2007,7,2,1,2120,2153,EV,4636,91,ATL,AEX,500,-3
2007,4,13,5,1125,1252,OO,5785,84,SFO,CEC,304,-8
2007,12,30,7,1415,1750,CO,535,339,EWR,PHX,2133,25
2007,11,20,2,700,920,CO,716,185,EWR,MSY,1167,-19
2007,2,9,5,750,745,MQ,4331,47,MQT,MSN,241,-15
2007,9,14,5,2025,2355,F9,848,157,SEA,DEN,1024,5
2007,11,12,1,1025,1345,NW,1072,141,MSP,BWI,936,2
2007,2,28,3,700,1033,NW,362,163,MSP,JFK,1028,8
2007,6,24,7,1318,1611,US,75,160,PHX,SEA,1107,-17
2007,6,10,7,1534,1741,FL,411,122,IND,TPA,838,-10
2007,12,11,2,900,1004,NW,1491,128,CMH,MSP,627,-1
2007,12,25,2,1602,1728,UA,119,73,SFO,LAX,337,-18
2007,3,17,6,1205,1425,AA,2344,137,DFW,ORD,802,7
2007,2,26,1,830,1013,FL,178,100,RSW,ATL,515,4
2007,12,14,5,2145,438,FL,60,230,LAX,ATL,1946,-10
2007,10,26,5,1935,2236,DL,1792,163,TPA,BOS,1185,-23
2007,3,23,5,1125,1329,9E,5617,127,XNA,MSP,596,-2
2007,12,20,4,1830,2010,MQ,4393,104,ORD,SGF,438,24
2007,4,16,1,1435,1800,B6,455,186,BOS,FLL,1237,120
2007,4,9,1,1419,1638,DL,758,152,ATL,EWR,745,13
2007,12,22,6,1040,1205,WN,33,90,MDW,MCI,405,47
2007,11,9,5,2105,2311,B6,919,93,JFK,ORD,740,124
2007,2,2,5,1435,1510,F9,433,94,OMA,DEN,472,-9
2007,3,29,4,950,1045,WN,1227,59,SJC,RNO,188,5
2007,5,1,2,1900,2025,CO,1153,74,EWR,DCA,199,-15
2007,8,11,6,840,950,WN,1791,72,PHX,LAS,256,47
2007,10,8,1,915,940,WN,1650,78,PIT,MDW,402,2
2007,2,15,4,1030,1139,XE,2361,65,DAL,IAH,217,-9
2007,8,19,7,1355,1507,YV,2770,75,SBA,LAS,288,3
2007,12,9,7,1521,1647,YV,2827,374,OKC,PHX,833,262
2007,7,21,6,1600,1710,WN,2221,80,LAX,OAK,337,5
2007,5,24,4,1125,1240,B6,51,73,BTV,JFK,267,-12
2007,2,23,5,1122,1327,YV,2979,184,PHX,SEA,1107,-1
2007,3,14,3,1235,1550,WN,1748,136,MDW,ISP,765,14
2007,5,19,6,1010,1202,EV,4167,102,ORF,ATL,516,-10
2007,4,26,4,1119,1220,NW,611,169,MSP,GEG,1175,-11
2007,3,31,6,650,1255,AA,1374,256,SNA,ORD,1726,6
2007,6,24,7,1432,1550,US,92,173,STL,PHX,1262,5
2007,9,2,7,2005,2128,US,1897,87,PIT,CLT,366,-5
2007,6,21,4,945,1235,AA,1298,168,MIA,LGA,1097,-6
2007,2,26,1,1859,2003,NW,761,131,DTW,MSP,528,36
2007,6,30,6,611,801,NW,1564,104,SAT,MEM,625,-7
2007,4,9,1,850,1042,YV,2887,100,OAK,PHX,646,-17
2007,8,2,4,1429,1518,NW,503,107,IND,MSP,503,-6
2007,12,7,5,1535,1612,HA,336,39,HNL,OGG,100,1
2007,12,4,2,730,1030,OO,2532,121,MKE,BDL,780,-2
2007,4,15,7,1416,1600,FL,255,114,ATL,FLL,581,43
2007,1,5,5,1936,2124,UA,1455,142,DEN,PHX,602,113
2007,10,7,7,1640,1744,UA,625,110,DCA,ORD,612,-20
2007,3,9,5,1450,1530,OO,6216,44,SFO,MRY,77,4
2007,7,13,5,1700,1746,OO,5829,47,ORD,MKE,67,-3
2007,7,14,6,1700,1813,NW,125,182,MSP,PHX,1276,8
2007,9,4,2,1349,1633,US,90,182,PHX,PDX,1009,66
2007,7,30,1,1920,2228,DL,741,364,JFK,LAS,2248,49
2007,7,26,4,1325,1618,B6,51,164,JFK,PBI,1028,-12
2007,5,2,3,1840,1940,AA,1135,112,DFW,DEN,641,155
2007,10,8,1,1325,1345,AA,2017,128,DFW,TUS,813,-17
2007,10,4,4,1630,1840,MQ,4847,116,LGA,DTW,501,-24
2007,5,23,3,2220,2311,OO,6124,55,LAX,PSP,110,1
2007,9,5,3,950,1225,MQ,4018,90,ORD,ROC,528,-8
2007,10,28,7,2250,28,FL,182,90,ATL,DCA,547,1
2007,11,19,1,1120,1317,XE,2707,93,BHM,IAH,562,35
2007,2,4,7,1600,1740,9E,3741,104,AVP,DTW,398,12
2007,4,30,1,1025,1130,9E,5676,77,MSP,MSN,228,7
2007,9,26,3,605,730,MQ,4751,94,RDU,LGA,431,7
2007,3,24,6,1622,1737,NW,1119,60,BUF,DTW,240,72
2007,8,8,3,1620,1720,WN,2092,51,STL,MCI,237,-6
2007,5,22,2,700,815,WN,1993,72,OAK,LAX,337,-1
2007,12,12,3,820,1045,AS,409,135,LAX,PDX,834,12
2007,10,22,1,620,700,YV,1010,40,KOA,HNL,163,-5
2007,4,1,7,740,852,XE,2915,73,BTR,IAH,253,0
2007,2,23,5,1135,1227,YV,7317,114,DSM,DEN,589,19
2007,12,9,7,815,1030,MQ,4328,124,GSO,MIA,710,-18
2007,5,19,6,700,1528,DL,148,416,SFO,JFK,2586,143
2007,8,29,3,710,949,US,455,105,PHX,SLC,507,3
2007,7,11,3,1759,1924,EV,4676,86,SDF,ATL,321,92
2007,1,22,1,1810,1930,WN,265,82,SMF,LAX,373,-1
2007,10,7,7,1330,1552,XE,2282,136,IND,EWR,644,-15
2007,2,4,7,1608,1807,UA,1537,164,MCO,ORD,1005,-10
2007,1,22,1,755,1003,OO,5734,74,LAX,YUM,237,3
2007,6,10,7,1845,1931,OO,6802,45,SAN,LAX,109,-3
2007,10,15,1,805,1049,NW,479,159,TPA,DTW,983,-9
2007,3,2,5,2045,2213,XE,2520,73,IAH,LIT,374,86
2007,4,6,5,1644,1816,FL,241,85,ATL,RIC,481,-8
2007,5,21,1,2228,2256,DL,942,79,ATL,MSY,425,-9
2007,9,3,1,1205,1353,OH,5134,114,MYR,LGA,563,3
2007,12,18,2,1130,1345,MQ,4448,65,ORD,LEX,323,-10
2007,11,8,4,1850,2220,WN,789,151,PDX,PHX,1009,5
2007,11,9,5,1710,1840,WN,176,102,SAN,SMF,480,74
2007,3,23,5,1724,1929,FL,555,116,ATL,BUF,712,-12
2007,6,17,7,1240,1345,WN,953,69,PHX,SAN,304,28
2007,1,31,3,2105,2325,WN,567,131,LAS,PDX,762,10
2007,4,13,5,1850,2231,DL,1627,224,JFK,MIA,1090,19
2007,1,12,5,835,945,WN,2096,59,MSY,HOU,303,-17
2007,7,18,3,815,835,WN,2953,78,SLC,LAS,368,-2
2007,4,25,3,600,820,UA,101,250,ORD,LAX,1745,-13
2007,1,18,4,2030,2144,UA,187,80,ORD,DSM,299,11
2007,11,27,2,1745,1846,DL,1293,55,TYS,ATL,152,-17
2007,5,13,7,1521,1759,AS,593,165,SAN,SEA,1050,89
2007,9,8,6,1323,1455,YV,2721,85,PHX,SBA,455,-10
2007,9,12,3,1520,1610,WN,774,40,DAL,AUS,189,-10
2007,5,17,4,1245,1900,AA,818,256,SJC,ORD,1829,-4
2007,11,1,4,605,705,AA,1053,64,MCO,MIA,193,-3
2007,4,9,1,1422,1717,FL,821,163,MIA,IND,1021,-22
2007,9,21,5,720,1010,AA,884,121,STL,DCA,719,8
2007,12,14,5,1240,1505,WN,299,250,MDW,SAN,1728,-14
2007,1,15,1,1406,2133,AQ,482,335,HNL,SNA,2583,0
2007,12,2,7,1736,2009,US,350,208,MSP,PHX,1276,-4
2007,4,11,3,1805,2028,NW,1585,145,JAX,DTW,814,6
2007,4,27,5,1637,1948,UA,896,104,ORD,ATL,606,10
2007,5,9,3,2020,2200,WN,371,94,MCO,RDU,534,-7
2007,4,20,5,1300,1514,US,1830,135,MCO,PIT,834,28
2007,10,22,1,1140,1352,XE,2071,240,IAH,SLC,1195,55
2007,12,12,3,805,952,YV,7335,111,IAD,CHS,441,24
2007,6,3,7,2353,205,US,19,138,LAS,PDX,762,17
2007,4,14,6,1130,1404,DL,1663,137,ATL,BOS,946,-19
2007,5,22,2,544,634,OO,5493,41,MSN,ORD,109,-13
2007,10,25,4,1440,1803,CO,498,138,DEN,IAH,861,-6
2007,9,19,3,1157,1811,UA,843,265,SFO,ORD,1846,7
2007,4,5,4,715,840,AA,2463,85,ORD,MCI,403,-3
2007,3,23,5,1745,2133,US,1037,231,PHL,SJU,1576,72
2007,12,1,6,700,900,WN,449,107,JAN,MDW,666,-15
2007,7,9,1,1855,1955,MQ,3007,56,LAX,SBP,155,-6
2007,12,19,3,705,915,WN,243,65,LAS,PHX,256,-5
2007,4,16,1,1027,1235,EV,4828,167,ATL,AVP,714,39
2007,8,5,7,820,1028,DL,549,233,ATL,SLC,1589,-16
2007,2,27,2,1405,1430,WN,1505,83,PHX,BUR,369,23
2007,4,10,2,1455,1555,XE,2616,61,EWR,PVD,160,91
2007,7,7,6,2010,2124,DL,63,186,ATL,DEN,1199,13
2007,6,28,4,1759,1930,FL,195,96,IND,ATL,432,5
2007,9,26,3,1015,1305,DL,972,101,LAX,SLC,590,2
2007,10,30,2,840,900,OO,5915,68,DAY,ORD,240,-16
2007,3,3,6,1915,2050,9E,5925,88,MEM,ICT,453,-6
2007,7,15,7,810,918,XE,7801,178,ICT,LAX,1203,-1
2007,4,9,1,1940,2225,WN,2839,96,MDW,BWI,611,2
2007,5,25,5,1903,1914,NW,1409,69,DTW,GRB,288,-5
2007,8,23,4,1205,1400,MQ,4536,111,BOS,RDU,612,-10
2007,10,8,1,1928,2200,DL,1083,324,RDU,LAX,2239,-17
2007,10,25,4,1100,1217,9E,5629,65,MLI,MSP,274,-17
2007,10,13,6,1439,1552,EV,4783,70,ATL,ILM,377,-4
2007,5,14,1,2215,615,US,1500,298,SAN,PHL,2369,17
2007,6,30,6,745,1028,XE,2074,146,IAH,MKE,984,-25
2007,11,28,3,2000,2120,WN,2093,72,SNA,OAK,371,-5
2007,12,12,3,1818,1915,MQ,3222,88,LAW,DFW,140,29
2007,9,10,1,1635,1802,NW,1637,75,BIS,MSP,386,-8
2007,10,9,2,939,1035,EV,4350,48,ATL,AGS,143,2
2007,7,14,6,2110,2220,OO,3919,147,SLC,BLI,757,13
2007,10,1,1,1210,1410,WN,2086,59,PHX,ABQ,328,8
2007,4,4,3,1549,1924,UA,1534,153,ORD,MCO,1005,-5
2007,4,17,2,1335,1359,MQ,4410,74,LEX,ORD,323,-10
2007,5,18,5,1130,1155,DL,1525,81,SLC,LAS,368,-7
2007,9,23,7,1700,1822,XE,520,122,RDU,MSY,779,-26
2007,3,8,4,1515,1623,US,1137,70,CLT,JAX,329,51
2007,1,8,1,1930,2035,MQ,3095,60,LAX,SAN,109,-11
2007,4,1,7,945,1100,WN,1979,83,LAS,TUS,365,12
2007,6,22,5,1045,1336,NW,558,117,DEN,MSP,680,4
2007,3,30,5,735,1038,YV,7390,125,ORD,SAV,773,-2
2007,4,1,7,925,1020,MQ,4220,57,GRB,ORD,174,1
2007,1,29,1,1650,1942,B6,14,177,FLL,JFK,1069,20
2007,8,29,3,1716,1825,9E,2983,70,DTW,TVC,207,-4
2007,9,11,2,2015,2115,WN,2745,61,MDW,STL,251,-4
2007,11,9,5,1645,1755,MQ,3125,75,LAX,SJC,308,23
2007,8,30,4,2325,458,UA,1562,220,LAS,ORD,1515,5
2007,12,31,1,1525,1711,AS,418,108,PDX,SJC,569,44
2007,5,5,6,1130,1324,XE,622,148,JAX,MCI,956,-34
2007,8,7,2,759,919,AA,1977,142,LGA,BNA,764,1
2007,3,28,3,1445,1703,OO,5855,92,ORD,CLE,316,190
2007,9,22,6,715,748,US,818,98,SLC,PHX,507,-3
2007,5,29,2,2140,2330,DL,998,109,ATL,BWI,576,-4
